name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שערי צדק,98.18181818181819,95.70024871826172,43,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
הדסה עין כרם,93.39622641509435,111.875846862793,84,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
ברזילי,90.0,70.33333587646484,82,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
שמיר (אסף הרופא),88.52459016393442,68.46240234375,20,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
"רמב""ם",78.78787878787878,90.72164916992188,52,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
לניאדו,78.57142857142857,84.95821380615234,75,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
שיבא,78.33333333333333,96.32911682128906,27,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
נהריה,77.04918032786885,75.38035583496094,80,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
הלל יפה,66.66666666666666,84.8543701171875,28,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
הסקוטי,66.66666666666666,95.03546142578125,0,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
זיו צפת,65.38461538461539,70.60518646240234,15,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
מאיר,63.1578947368421,64.91002655029297,99,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
מעייני הישועה,59.25925925925925,87.5399398803711,15,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
קפלן,56.00000000000001,92.41876983642578,18,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
אסותא אשדוד,55.55555555555556,,7,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
רבין ק. בילינסון,55.00000000000001,91.61676788330078,41,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
המשפחה הקדושה,54.54545454545454,135.0,23,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
סנט ג'וזף,54.054054054054056,,0,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
בני ציון,52.17391304347826,77.13626098632812,7,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
הכרמל,48.21428571428572,75.66461944580078,22,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
וולפסון,47.05882352941176,63.83601760864258,27,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
פוריה,45.0,62.53520965576172,29,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
אל מקאסד,43.47826086956522,,0,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
סורוקה,42.30769230769231,72.63249206542969,34,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
המרכזי בעמק,41.97530864197531,75.51724243164062,52,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
השרון ק. גולדה,34.21052631578948,57.67634963989258,8,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
סוראסקי,33.33333333333333,104.2698516845703,41,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
אוגוסטה ויקטוריה,33.33333333333333,,0,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
שניידר,0.0,86.49788665771484,20,2020-09-01T15:48:54.947Z,2020-09-01T15:48:54.947Z
