amount,lastUpdate
0,2021-03-11T14:52:58.723Z
0,2021-03-11T14:52:58.723Z
0,2021-03-11T14:52:58.723Z
1,2021-03-11T14:52:58.723Z
2,2021-03-11T14:52:58.723Z
3,2021-03-11T14:52:58.723Z
5,2021-03-11T14:52:58.723Z
5,2021-03-11T14:52:58.723Z
6,2021-03-11T14:52:58.723Z
7,2021-03-11T14:52:58.723Z
7,2021-03-11T14:52:58.723Z
7,2021-03-11T14:52:58.723Z
6,2021-03-11T14:52:58.723Z
9,2021-03-11T14:52:58.723Z
11,2021-03-11T14:52:58.723Z
12,2021-03-11T14:52:58.723Z
16,2021-03-11T14:52:58.723Z
21,2021-03-11T14:52:58.723Z
23,2021-03-11T14:52:58.723Z
27,2021-03-11T14:52:58.723Z
38,2021-03-11T14:52:58.723Z
44,2021-03-11T14:52:58.723Z
48,2021-03-11T14:52:58.723Z
52,2021-03-11T14:52:58.723Z
56,2021-03-11T14:52:58.723Z
67,2021-03-11T14:52:58.723Z
70,2021-03-11T14:52:58.723Z
80,2021-03-11T14:52:58.723Z
89,2021-03-11T14:52:58.723Z
98,2021-03-11T14:52:58.723Z
111,2021-03-11T14:52:58.723Z
113,2021-03-11T14:52:58.723Z
131,2021-03-11T14:52:58.723Z
140,2021-03-11T14:52:58.723Z
135,2021-03-11T14:52:58.723Z
147,2021-03-11T14:52:58.723Z
160,2021-03-11T14:52:58.723Z
166,2021-03-11T14:52:58.723Z
166,2021-03-11T14:52:58.723Z
170,2021-03-11T14:52:58.723Z
182,2021-03-11T14:52:58.723Z
177,2021-03-11T14:52:58.723Z
192,2021-03-11T14:52:58.723Z
178,2021-03-11T14:52:58.723Z
179,2021-03-11T14:52:58.723Z
181,2021-03-11T14:52:58.723Z
165,2021-03-11T14:52:58.723Z
174,2021-03-11T14:52:58.723Z
157,2021-03-11T14:52:58.723Z
154,2021-03-11T14:52:58.723Z
145,2021-03-11T14:52:58.723Z
149,2021-03-11T14:52:58.723Z
146,2021-03-11T14:52:58.723Z
144,2021-03-11T14:52:58.723Z
136,2021-03-11T14:52:58.723Z
142,2021-03-11T14:52:58.723Z
132,2021-03-11T14:52:58.723Z
127,2021-03-11T14:52:58.723Z
122,2021-03-11T14:52:58.723Z
112,2021-03-11T14:52:58.723Z
109,2021-03-11T14:52:58.723Z
111,2021-03-11T14:52:58.723Z
101,2021-03-11T14:52:58.723Z
97,2021-03-11T14:52:58.723Z
91,2021-03-11T14:52:58.723Z
88,2021-03-11T14:52:58.723Z
84,2021-03-11T14:52:58.723Z
78,2021-03-11T14:52:58.723Z
78,2021-03-11T14:52:58.723Z
74,2021-03-11T14:52:58.723Z
