section,male,female,lastUpdate,date
0,1,1,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
10,1,2,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
20,1,5,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
30,11,7,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
40,21,11,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
50,99,55,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
60,264,108,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
70,479,239,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
80,537,443,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
90,237,361,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
