section,male,female,lastUpdate,date
0,1,1,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
10,0,0,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
20,3,1,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
30,5,8,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
40,15,12,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
50,43,9,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
60,64,28,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
70,38,30,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
80,15,17,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
90,3,4,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
