date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1365,0.00805860805860806,5632,-220,0,2020-09-06T15:33:44.957Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1365,0.007326007326007326,7857,-217,0,2020-09-06T15:33:44.957Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1365,0.008791208791208791,7012,-219,0,2020-09-06T15:33:44.957Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1365,0.009523809523809525,7012,-219,0,2020-09-06T15:33:44.957Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1365,0.01172161172161172,5177,-218,0,2020-09-06T15:33:44.957Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1365,0.01465201465201465,4861,-218,0,2020-09-06T15:33:44.957Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1365,0.01904761904761905,7330,-216,0,2020-09-06T15:33:44.957Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1365,0.02857142857142857,6205,-225,0,2020-09-06T15:33:44.957Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1365,0.04322344322344322,6021,-212,0,2020-09-06T15:33:44.957Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1365,0.05934065934065934,5981,-214,0,2020-09-06T15:33:44.957Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1365,0.07545787545787545,5983,-213,0,2020-09-06T15:33:44.957Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1365,0.09010989010989011,4121,-199,0,2020-09-06T15:33:44.957Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1365,0.1186813186813187,3692,-209,0,2020-09-06T15:33:44.957Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1365,0.147985347985348,5489,-210,0,2020-09-06T15:33:44.957Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1365,0.1619047619047619,4759,-152,0,2020-09-06T15:33:44.957Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,1365,0.1875457875457876,4338,-103,0,2020-09-06T15:33:44.957Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,1365,0.2241758241758242,3920,-3,0,2020-09-06T15:33:44.957Z
2020-03-19T00:00:00.000Z,31,295,264,21,11,263,12,0,1365,0.2161172161172161,4053,128,0,2020-09-06T15:33:44.957Z
2020-03-20T00:00:00.000Z,30,289,251,23,14,252,12,1,1365,0.2117216117216117,3207,303,0,2020-09-06T15:33:44.957Z
