section,male,female,lastUpdate,date
0,2,3,2021-04-18T14:06:40.400Z,2021-04-18T14:06:40.400Z
10,4,3,2021-04-18T14:06:40.400Z,2021-04-18T14:06:40.400Z
20,19,12,2021-04-18T14:06:40.400Z,2021-04-18T14:06:40.400Z
30,28,21,2021-04-18T14:06:40.400Z,2021-04-18T14:06:40.400Z
40,66,55,2021-04-18T14:06:40.400Z,2021-04-18T14:06:40.400Z
50,238,118,2021-04-18T14:06:40.400Z,2021-04-18T14:06:40.400Z
60,635,295,2021-04-18T14:06:40.400Z,2021-04-18T14:06:40.400Z
70,1019,588,2021-04-18T14:06:40.400Z,2021-04-18T14:06:40.400Z
80,1101,984,2021-04-18T14:06:40.400Z,2021-04-18T14:06:40.400Z
90,488,656,2021-04-18T14:06:40.400Z,2021-04-18T14:06:40.400Z
