name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
אוגוסטה ויקטוריה,,,3,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
שערי צדק,,96.43734741210938,26,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
אסותא אשדוד,,,0,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
בני ציון,,87.29792022705078,12,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
ברזילי,,71.66666412353516,11,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
הדסה עין כרם,,109.4466934204102,24,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
הכרמל,,73.82412719726562,4,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
הלל יפה,,78.64077758789062,10,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
המרכזי בעמק,,74.6551742553711,47,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
המשפחה הקדושה,,,0,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
הסקוטי,,98.58155822753906,6,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
השרון ק. גולדה,,63.48547744750977,1,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
וולפסון,,66.32503509521484,9,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
זיו צפת,,71.46974182128906,3,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
יוספטל,,44.61538314819336,0,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
אל מקאסד,,,0,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
מאיר,,82.13367462158203,18,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
מעייני הישועה,,91.69329071044922,5,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
נהריה,,75.24205017089844,15,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
סוראסקי,,98.0358657836914,22,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
סורוקה,,71.58992004394531,5,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
סנט ג'וזף,,,1,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
סנט וינסנט,,59.70149230957031,10,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
פוריה,,63.09859085083008,11,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
קפלן,,86.28158569335938,4,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
רבין ק. בילינסון,,93.05389404296875,14,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
"רמב""ם",,87.62886810302734,14,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
שיבא,,92.84809875488281,20,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
שמיר (אסף הרופא),,61.84062957763672,16,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
שניידר,,,0,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
לניאדו,,79.3871841430664,17,2020-10-28T20:20:55.410Z,2020-10-28T20:20:55.410Z
