section,male,female,lastUpdate,date
0,0,2,2021-02-24T19:25:32.953Z,2021-02-24T19:25:32.953Z
10,2,3,2021-02-24T19:25:32.953Z,2021-02-24T19:25:32.953Z
20,15,13,2021-02-24T19:25:32.953Z,2021-02-24T19:25:32.953Z
30,28,27,2021-02-24T19:25:32.953Z,2021-02-24T19:25:32.953Z
40,50,39,2021-02-24T19:25:32.953Z,2021-02-24T19:25:32.953Z
50,94,54,2021-02-24T19:25:32.953Z,2021-02-24T19:25:32.953Z
60,107,67,2021-02-24T19:25:32.953Z,2021-02-24T19:25:32.953Z
70,77,61,2021-02-24T19:25:32.953Z,2021-02-24T19:25:32.953Z
80,38,51,2021-02-24T19:25:32.953Z,2021-02-24T19:25:32.953Z
90,10,14,2021-02-24T19:25:32.953Z,2021-02-24T19:25:32.953Z
