name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,93.54430389404297,58,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
יוספטל,,53.84615325927734,5,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
שמיר,,74.97193908691406,44,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
וולפסון,,83.16252136230469,25,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
זיו צפת,,83.8616714477539,22,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
הלל יפה,,92.42718505859375,25,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
נהריה,,81.74273681640625,20,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
ברזילי,,85.76158905029297,22,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
פוריה,,74.08451080322266,4,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
סוראסקי,,117.4210052490234,49,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
בני ציון,,75.75057983398438,11,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
רבין ק. בילינסון,,85.50897979736328,52,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
סורוקה,,76.18637084960938,21,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
מאיר,,75.9640121459961,15,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
קפלן,,74.18772888183594,39,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
"רמב""ם",,94.46721649169922,24,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
הכרמל,,73.21063232421875,10,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
השרון ק. גולדה,,58.92116165161133,19,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
הדסה עין כרם,,,69,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
הסקוטי,,55.63909912109375,2,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
סנט וינסנט,,28.35820960998535,2,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
המשפחה הקדושה,,,0,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
סנט ג'וזף,,,0,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
שערי צדק,,107.4938583374023,32,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
אל מקאסד,,,0,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
לניאדו,,96.65737915039062,19,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
אוגוסטה ויקטוריה,,,1,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
מעייני הישועה,,106.0126571655273,20,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
אסותא אשדוד,,,0,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
שניידר,,,0,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
המרכזי בעמק,,81.20689392089844,31,2021-02-14T20:02:50.060Z,2021-02-14T20:02:50.060Z
