name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,95.0,44,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
יוספטל,,46.15384674072266,14,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
שמיר,,60.71829223632813,29,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
וולפסון,,59.29721832275391,11,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
זיו צפת,,61.38328552246094,59,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
הלל יפה,,84.66019439697266,11,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
נהריה,,74.96542358398438,48,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
ברזילי,,69.5,28,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
פוריה,,55.49295806884766,18,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
סוראסקי,,96.1571273803711,31,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
בני ציון,,73.67205810546875,32,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
רבין ק. בילינסון,,86.1077880859375,57,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
סורוקה,,62.64118194580078,37,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
מאיר,,74.55012512207031,26,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
קפלן,,72.38267517089844,11,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
"רמב""ם",,91.85566711425781,96,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
הכרמל,,74.2331314086914,31,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
השרון ק. גולדה,,56.43153381347656,8,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
הדסה עין כרם,,97.88359832763672,142,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
הסקוטי,,103.0075225830078,19,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
המשפחה הקדושה,,,0,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
סנט ג'וזף,,,16,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
שערי צדק,,,61,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
אל מקאסד,,,0,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
לניאדו,,77.15877532958984,7,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
אוגוסטה ויקטוריה,,,17,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
מעייני הישועה,,85.62300109863281,7,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
אסותא אשדוד,,,6,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
שניידר,,,0,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
סנט וינסנט,,51.49253845214844,9,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
המרכזי בעמק,,65.51724243164062,99,2020-12-11T05:54:20.180Z,2020-12-11T05:54:20.180Z
