section,male,female,lastUpdate,date
0,,1,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
10,1.0,3,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
20,1.0,2,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
30,11.0,6,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
40,20.0,9,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
50,89.0,48,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
60,240.0,102,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
70,446.0,211,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
80,513.0,417,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
90,231.0,343,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
