amount,lastUpdate
0,2021-03-22T14:57:42.400Z
0,2021-03-22T14:57:42.400Z
0,2021-03-22T14:57:42.400Z
1,2021-03-22T14:57:42.400Z
2,2021-03-22T14:57:42.400Z
3,2021-03-22T14:57:42.400Z
5,2021-03-22T14:57:42.400Z
5,2021-03-22T14:57:42.400Z
6,2021-03-22T14:57:42.400Z
7,2021-03-22T14:57:42.400Z
7,2021-03-22T14:57:42.400Z
7,2021-03-22T14:57:42.400Z
6,2021-03-22T14:57:42.400Z
9,2021-03-22T14:57:42.400Z
11,2021-03-22T14:57:42.400Z
12,2021-03-22T14:57:42.400Z
16,2021-03-22T14:57:42.400Z
21,2021-03-22T14:57:42.400Z
23,2021-03-22T14:57:42.400Z
27,2021-03-22T14:57:42.400Z
38,2021-03-22T14:57:42.400Z
44,2021-03-22T14:57:42.400Z
48,2021-03-22T14:57:42.400Z
52,2021-03-22T14:57:42.400Z
56,2021-03-22T14:57:42.400Z
67,2021-03-22T14:57:42.400Z
70,2021-03-22T14:57:42.400Z
80,2021-03-22T14:57:42.400Z
89,2021-03-22T14:57:42.400Z
99,2021-03-22T14:57:42.400Z
111,2021-03-22T14:57:42.400Z
113,2021-03-22T14:57:42.400Z
131,2021-03-22T14:57:42.400Z
140,2021-03-22T14:57:42.400Z
135,2021-03-22T14:57:42.400Z
147,2021-03-22T14:57:42.400Z
160,2021-03-22T14:57:42.400Z
166,2021-03-22T14:57:42.400Z
166,2021-03-22T14:57:42.400Z
170,2021-03-22T14:57:42.400Z
182,2021-03-22T14:57:42.400Z
177,2021-03-22T14:57:42.400Z
192,2021-03-22T14:57:42.400Z
178,2021-03-22T14:57:42.400Z
179,2021-03-22T14:57:42.400Z
182,2021-03-22T14:57:42.400Z
165,2021-03-22T14:57:42.400Z
174,2021-03-22T14:57:42.400Z
157,2021-03-22T14:57:42.400Z
154,2021-03-22T14:57:42.400Z
145,2021-03-22T14:57:42.400Z
149,2021-03-22T14:57:42.400Z
146,2021-03-22T14:57:42.400Z
144,2021-03-22T14:57:42.400Z
136,2021-03-22T14:57:42.400Z
142,2021-03-22T14:57:42.400Z
132,2021-03-22T14:57:42.400Z
127,2021-03-22T14:57:42.400Z
122,2021-03-22T14:57:42.400Z
112,2021-03-22T14:57:42.400Z
109,2021-03-22T14:57:42.400Z
111,2021-03-22T14:57:42.400Z
101,2021-03-22T14:57:42.400Z
97,2021-03-22T14:57:42.400Z
91,2021-03-22T14:57:42.400Z
88,2021-03-22T14:57:42.400Z
84,2021-03-22T14:57:42.400Z
78,2021-03-22T14:57:42.400Z
78,2021-03-22T14:57:42.400Z
74,2021-03-22T14:57:42.400Z
69,2021-03-22T14:57:42.400Z
65,2021-03-22T14:57:42.400Z
61,2021-03-22T14:57:42.400Z
61,2021-03-22T14:57:42.400Z
61,2021-03-22T14:57:42.400Z
60,2021-03-22T14:57:42.400Z
55,2021-03-22T14:57:42.400Z
52,2021-03-22T14:57:42.400Z
51,2021-03-22T14:57:42.400Z
46,2021-03-22T14:57:42.400Z
47,2021-03-22T14:57:42.400Z
46,2021-03-22T14:57:42.400Z
46,2021-03-22T14:57:42.400Z
43,2021-03-22T14:57:42.400Z
41,2021-03-22T14:57:42.400Z
36,2021-03-22T14:57:42.400Z
40,2021-03-22T14:57:42.400Z
36,2021-03-22T14:57:42.400Z
39,2021-03-22T14:57:42.400Z
35,2021-03-22T14:57:42.400Z
35,2021-03-22T14:57:42.400Z
32,2021-03-22T14:57:42.400Z
29,2021-03-22T14:57:42.400Z
28,2021-03-22T14:57:42.400Z
30,2021-03-22T14:57:42.400Z
29,2021-03-22T14:57:42.400Z
29,2021-03-22T14:57:42.400Z
29,2021-03-22T14:57:42.400Z
30,2021-03-22T14:57:42.400Z
31,2021-03-22T14:57:42.400Z
32,2021-03-22T14:57:42.400Z
35,2021-03-22T14:57:42.400Z
35,2021-03-22T14:57:42.400Z
35,2021-03-22T14:57:42.400Z
31,2021-03-22T14:57:42.400Z
36,2021-03-22T14:57:42.400Z
38,2021-03-22T14:57:42.400Z
36,2021-03-22T14:57:42.400Z
40,2021-03-22T14:57:42.400Z
39,2021-03-22T14:57:42.400Z
41,2021-03-22T14:57:42.400Z
45,2021-03-22T14:57:42.400Z
43,2021-03-22T14:57:42.400Z
40,2021-03-22T14:57:42.400Z
45,2021-03-22T14:57:42.400Z
44,2021-03-22T14:57:42.400Z
45,2021-03-22T14:57:42.400Z
