section,male,female,lastUpdate,date
0,1,1,2020-12-01T20:00:40.077Z,2020-12-01T20:00:40.077Z
10,1,2,2020-12-01T20:00:40.077Z,2020-12-01T20:00:40.077Z
20,1,5,2020-12-01T20:00:40.077Z,2020-12-01T20:00:40.077Z
30,11,7,2020-12-01T20:00:40.077Z,2020-12-01T20:00:40.077Z
40,21,11,2020-12-01T20:00:40.077Z,2020-12-01T20:00:40.077Z
50,98,55,2020-12-01T20:00:40.077Z,2020-12-01T20:00:40.077Z
60,263,109,2020-12-01T20:00:40.077Z,2020-12-01T20:00:40.077Z
70,478,238,2020-12-01T20:00:40.077Z,2020-12-01T20:00:40.077Z
80,536,441,2020-12-01T20:00:40.077Z,2020-12-01T20:00:40.077Z
90,237,361,2020-12-01T20:00:40.077Z,2020-12-01T20:00:40.077Z
