name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,99.3670883178711,59,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
יוספטל,,72.30769348144531,0,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
שמיר,,74.85971069335938,39,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
וולפסון,,70.42459869384766,15,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
זיו צפת,,77.52161407470703,52,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
הלל יפה,,90.87378692626953,26,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
נהריה,,78.14661407470703,38,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
ברזילי,,84.16666412353516,63,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
פוריה,,64.50704193115234,32,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
סוראסקי,,115.6276702880859,76,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
בני ציון,,85.45034790039062,53,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
רבין ק. בילינסון,,92.5748519897461,54,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
סורוקה,,67.85404205322266,69,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
מאיר,,76.4781494140625,48,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
קפלן,,80.86642456054688,18,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
"רמב""ם",,98.24742126464844,116,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
הכרמל,,77.91410827636719,84,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
השרון ק. גולדה,,78.83817291259766,21,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
הדסה עין כרם,,110.7142868041992,155,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
הסקוטי,,108.2706756591797,21,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
סנט וינסנט,,49.25373077392578,6,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
המשפחה הקדושה,,,0,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
סנט ג'וזף,,,6,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
שערי צדק,,,131,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
אל מקאסד,,,0,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
לניאדו,,82.45125579833984,18,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
אוגוסטה ויקטוריה,,,16,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
מעייני הישועה,,94.62025451660156,20,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
אסותא אשדוד,,,14,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
שניידר,,,0,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
המרכזי בעמק,,75.51724243164062,72,2020-12-23T19:46:52.300Z,2020-12-23T19:46:52.300Z
