section,male,female,lastUpdate,date
0,0,0,2020-11-23T19:31:15.550Z,2020-11-23T19:31:15.550Z
10,1,0,2020-11-23T19:31:15.550Z,2020-11-23T19:31:15.550Z
20,0,0,2020-11-23T19:31:15.550Z,2020-11-23T19:31:15.550Z
30,0,1,2020-11-23T19:31:15.550Z,2020-11-23T19:31:15.550Z
40,6,1,2020-11-23T19:31:15.550Z,2020-11-23T19:31:15.550Z
50,11,5,2020-11-23T19:31:15.550Z,2020-11-23T19:31:15.550Z
60,23,6,2020-11-23T19:31:15.550Z,2020-11-23T19:31:15.550Z
70,25,17,2020-11-23T19:31:15.550Z,2020-11-23T19:31:15.550Z
80,5,11,2020-11-23T19:31:15.550Z,2020-11-23T19:31:15.550Z
90,2,1,2020-11-23T19:31:15.550Z,2020-11-23T19:31:15.550Z
