section,male,female,lastUpdate,date
0,0,1.0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
10,2,,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
20,0,1.0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
30,0,0.0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
40,4,0.0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
50,15,1.0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
60,21,8.0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
70,21,15.0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
80,7,5.0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
90,2,0.0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
