section,male,female,lastUpdate,date
0,1,1,2021-01-03T18:55:22.140Z,2021-01-03T18:55:22.140Z
10,1,2,2021-01-03T18:55:22.140Z,2021-01-03T18:55:22.140Z
20,4,7,2021-01-03T18:55:22.140Z,2021-01-03T18:55:22.140Z
30,12,7,2021-01-03T18:55:22.140Z,2021-01-03T18:55:22.140Z
40,23,21,2021-01-03T18:55:22.140Z,2021-01-03T18:55:22.140Z
50,121,63,2021-01-03T18:55:22.140Z,2021-01-03T18:55:22.140Z
60,322,130,2021-01-03T18:55:22.140Z,2021-01-03T18:55:22.140Z
70,564,278,2021-01-03T18:55:22.140Z,2021-01-03T18:55:22.140Z
80,627,533,2021-01-03T18:55:22.140Z,2021-01-03T18:55:22.140Z
90,288,412,2021-01-03T18:55:22.140Z,2021-01-03T18:55:22.140Z
