name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
אוגוסטה ויקטוריה,,,2,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
שערי צדק,,101.1056518554688,124,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
אסותא אשדוד,,,52,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
בני ציון,,87.29792022705078,65,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
ברזילי,,77.66666412353516,89,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
הדסה עין כרם,,112.0107955932617,110,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
הכרמל,,73.00613403320312,45,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
הלל יפה,,73.39805603027344,48,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
המרכזי בעמק,,78.79310607910156,138,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
המשפחה הקדושה,,,0,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
הסקוטי,,109.219856262207,15,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
השרון ק. גולדה,,60.58091354370117,25,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
וולפסון,,67.05709838867188,33,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
זיו צפת,,74.6397705078125,40,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
לניאדו,,87.46517944335938,29,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
אל מקאסד,,,0,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
מעייני הישועה,,100.6389770507813,38,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
נהריה,,75.1037368774414,107,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
סוראסקי,,102.7327041625977,139,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
סורוקה,,76.88966369628906,72,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
סנט ג'וזף,,,7,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
סנט וינסנט,,64.92537689208984,6,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
פוריה,,65.07041931152344,39,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
קפלן,,86.6426010131836,79,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
רבין ק. בילינסון,,98.80239868164062,132,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
"רמב""ם",,86.08247375488281,117,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
שיבא,,91.89873504638672,106,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
שמיר (אסף הרופא),,68.6868667602539,103,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
שניידר,,,0,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
מאיר,,75.44987487792969,62,2020-09-25T03:39:17.927Z,2020-09-25T03:39:17.927Z
