date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1391,0.007907979870596693,5632,-220,0,2020-09-04T08:33:32.257Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1391,0.007189072609633357,7857,-217,0,2020-09-04T08:33:32.257Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1391,0.008626887131560028,7012,-219,0,2020-09-04T08:33:32.257Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1391,0.009345794392523364,7012,-219,0,2020-09-04T08:33:32.257Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1391,0.01150251617541337,5177,-218,0,2020-09-04T08:33:32.257Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1391,0.01437814521926671,4861,-218,0,2020-09-04T08:33:32.257Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1391,0.01869158878504673,7330,-216,0,2020-09-04T08:33:32.257Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1391,0.02803738317757009,6205,-225,0,2020-09-04T08:33:32.257Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1391,0.04241552839683681,6021,-212,0,2020-09-04T08:33:32.257Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1391,0.0582314881380302,5981,-214,0,2020-09-04T08:33:32.257Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1391,0.07404744787922359,5983,-213,0,2020-09-04T08:33:32.257Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1391,0.0884255930984903,4121,-199,0,2020-09-04T08:33:32.257Z
2020-03-14T00:00:00.000Z,20,161,160,6,4,151,4,0,1391,0.1157440690150971,3692,-208,0,2020-09-04T08:33:32.257Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1391,0.1452192667145938,5489,-210,0,2020-09-04T08:33:32.257Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1391,0.1588785046728972,4759,-152,0,2020-09-04T08:33:32.257Z
