amount,lastUpdate
0,2021-03-12T07:38:15.447Z
0,2021-03-12T07:38:15.447Z
0,2021-03-12T07:38:15.447Z
1,2021-03-12T07:38:15.447Z
2,2021-03-12T07:38:15.447Z
3,2021-03-12T07:38:15.447Z
5,2021-03-12T07:38:15.447Z
5,2021-03-12T07:38:15.447Z
6,2021-03-12T07:38:15.447Z
7,2021-03-12T07:38:15.447Z
7,2021-03-12T07:38:15.447Z
7,2021-03-12T07:38:15.447Z
6,2021-03-12T07:38:15.447Z
9,2021-03-12T07:38:15.447Z
11,2021-03-12T07:38:15.447Z
12,2021-03-12T07:38:15.447Z
16,2021-03-12T07:38:15.447Z
21,2021-03-12T07:38:15.447Z
23,2021-03-12T07:38:15.447Z
27,2021-03-12T07:38:15.447Z
38,2021-03-12T07:38:15.447Z
44,2021-03-12T07:38:15.447Z
48,2021-03-12T07:38:15.447Z
52,2021-03-12T07:38:15.447Z
56,2021-03-12T07:38:15.447Z
67,2021-03-12T07:38:15.447Z
70,2021-03-12T07:38:15.447Z
80,2021-03-12T07:38:15.447Z
89,2021-03-12T07:38:15.447Z
99,2021-03-12T07:38:15.447Z
111,2021-03-12T07:38:15.447Z
113,2021-03-12T07:38:15.447Z
131,2021-03-12T07:38:15.447Z
140,2021-03-12T07:38:15.447Z
135,2021-03-12T07:38:15.447Z
147,2021-03-12T07:38:15.447Z
160,2021-03-12T07:38:15.447Z
166,2021-03-12T07:38:15.447Z
166,2021-03-12T07:38:15.447Z
170,2021-03-12T07:38:15.447Z
182,2021-03-12T07:38:15.447Z
177,2021-03-12T07:38:15.447Z
192,2021-03-12T07:38:15.447Z
178,2021-03-12T07:38:15.447Z
179,2021-03-12T07:38:15.447Z
182,2021-03-12T07:38:15.447Z
165,2021-03-12T07:38:15.447Z
174,2021-03-12T07:38:15.447Z
157,2021-03-12T07:38:15.447Z
154,2021-03-12T07:38:15.447Z
145,2021-03-12T07:38:15.447Z
149,2021-03-12T07:38:15.447Z
146,2021-03-12T07:38:15.447Z
144,2021-03-12T07:38:15.447Z
136,2021-03-12T07:38:15.447Z
142,2021-03-12T07:38:15.447Z
132,2021-03-12T07:38:15.447Z
127,2021-03-12T07:38:15.447Z
122,2021-03-12T07:38:15.447Z
112,2021-03-12T07:38:15.447Z
109,2021-03-12T07:38:15.447Z
111,2021-03-12T07:38:15.447Z
101,2021-03-12T07:38:15.447Z
97,2021-03-12T07:38:15.447Z
91,2021-03-12T07:38:15.447Z
88,2021-03-12T07:38:15.447Z
84,2021-03-12T07:38:15.447Z
78,2021-03-12T07:38:15.447Z
78,2021-03-12T07:38:15.447Z
74,2021-03-12T07:38:15.447Z
69,2021-03-12T07:38:15.447Z
65,2021-03-12T07:38:15.447Z
61,2021-03-12T07:38:15.447Z
61,2021-03-12T07:38:15.447Z
61,2021-03-12T07:38:15.447Z
60,2021-03-12T07:38:15.447Z
55,2021-03-12T07:38:15.447Z
52,2021-03-12T07:38:15.447Z
51,2021-03-12T07:38:15.447Z
46,2021-03-12T07:38:15.447Z
47,2021-03-12T07:38:15.447Z
46,2021-03-12T07:38:15.447Z
46,2021-03-12T07:38:15.447Z
43,2021-03-12T07:38:15.447Z
41,2021-03-12T07:38:15.447Z
36,2021-03-12T07:38:15.447Z
40,2021-03-12T07:38:15.447Z
36,2021-03-12T07:38:15.447Z
39,2021-03-12T07:38:15.447Z
35,2021-03-12T07:38:15.447Z
35,2021-03-12T07:38:15.447Z
32,2021-03-12T07:38:15.447Z
29,2021-03-12T07:38:15.447Z
28,2021-03-12T07:38:15.447Z
30,2021-03-12T07:38:15.447Z
29,2021-03-12T07:38:15.447Z
29,2021-03-12T07:38:15.447Z
29,2021-03-12T07:38:15.447Z
30,2021-03-12T07:38:15.447Z
31,2021-03-12T07:38:15.447Z
32,2021-03-12T07:38:15.447Z
35,2021-03-12T07:38:15.447Z
35,2021-03-12T07:38:15.447Z
35,2021-03-12T07:38:15.447Z
31,2021-03-12T07:38:15.447Z
36,2021-03-12T07:38:15.447Z
38,2021-03-12T07:38:15.447Z
36,2021-03-12T07:38:15.447Z
40,2021-03-12T07:38:15.447Z
39,2021-03-12T07:38:15.447Z
41,2021-03-12T07:38:15.447Z
45,2021-03-12T07:38:15.447Z
43,2021-03-12T07:38:15.447Z
40,2021-03-12T07:38:15.447Z
45,2021-03-12T07:38:15.447Z
44,2021-03-12T07:38:15.447Z
45,2021-03-12T07:38:15.447Z
40,2021-03-12T07:38:15.447Z
39,2021-03-12T07:38:15.447Z
44,2021-03-12T07:38:15.447Z
56,2021-03-12T07:38:15.447Z
59,2021-03-12T07:38:15.447Z
72,2021-03-12T07:38:15.447Z
83,2021-03-12T07:38:15.447Z
85,2021-03-12T07:38:15.447Z
94,2021-03-12T07:38:15.447Z
90,2021-03-12T07:38:15.447Z
94,2021-03-12T07:38:15.447Z
113,2021-03-12T07:38:15.447Z
126,2021-03-12T07:38:15.447Z
130,2021-03-12T07:38:15.447Z
136,2021-03-12T07:38:15.447Z
151,2021-03-12T07:38:15.447Z
184,2021-03-12T07:38:15.447Z
190,2021-03-12T07:38:15.447Z
209,2021-03-12T07:38:15.447Z
209,2021-03-12T07:38:15.447Z
219,2021-03-12T07:38:15.447Z
235,2021-03-12T07:38:15.447Z
270,2021-03-12T07:38:15.447Z
264,2021-03-12T07:38:15.447Z
256,2021-03-12T07:38:15.447Z
284,2021-03-12T07:38:15.447Z
310,2021-03-12T07:38:15.447Z
328,2021-03-12T07:38:15.447Z
321,2021-03-12T07:38:15.447Z
311,2021-03-12T07:38:15.447Z
316,2021-03-12T07:38:15.447Z
322,2021-03-12T07:38:15.447Z
335,2021-03-12T07:38:15.447Z
318,2021-03-12T07:38:15.447Z
317,2021-03-12T07:38:15.447Z
337,2021-03-12T07:38:15.447Z
349,2021-03-12T07:38:15.447Z
327,2021-03-12T07:38:15.447Z
