section,male,female,lastUpdate,date
0,,1,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
10,,3,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
20,1.0,3,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
30,8.0,2,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
40,15.0,9,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
50,62.0,33,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
60,174.0,81,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
70,353.0,180,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
80,405.0,331,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
90,188.0,282,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
