section,male,female,lastUpdate,date
0,,1,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
10,,3,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
20,1.0,3,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
30,8.0,4,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
40,16.0,8,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
50,74.0,39,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
60,201.0,86,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
70,387.0,192,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
80,453.0,355,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
90,202.0,296,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
