section,male,female,lastUpdate,date
0,,1,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
10,,3,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
20,1.0,3,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
30,8.0,2,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
40,15.0,9,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
50,62.0,33,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
60,174.0,81,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
70,353.0,180,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
80,405.0,331,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
90,188.0,281,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
