amount,lastUpdate
0,2021-02-10T20:23:21.013Z
0,2021-02-10T20:23:21.013Z
0,2021-02-10T20:23:21.013Z
1,2021-02-10T20:23:21.013Z
2,2021-02-10T20:23:21.013Z
3,2021-02-10T20:23:21.013Z
5,2021-02-10T20:23:21.013Z
5,2021-02-10T20:23:21.013Z
6,2021-02-10T20:23:21.013Z
7,2021-02-10T20:23:21.013Z
7,2021-02-10T20:23:21.013Z
7,2021-02-10T20:23:21.013Z
6,2021-02-10T20:23:21.013Z
9,2021-02-10T20:23:21.013Z
11,2021-02-10T20:23:21.013Z
12,2021-02-10T20:23:21.013Z
16,2021-02-10T20:23:21.013Z
21,2021-02-10T20:23:21.013Z
23,2021-02-10T20:23:21.013Z
27,2021-02-10T20:23:21.013Z
38,2021-02-10T20:23:21.013Z
44,2021-02-10T20:23:21.013Z
48,2021-02-10T20:23:21.013Z
52,2021-02-10T20:23:21.013Z
56,2021-02-10T20:23:21.013Z
67,2021-02-10T20:23:21.013Z
70,2021-02-10T20:23:21.013Z
80,2021-02-10T20:23:21.013Z
89,2021-02-10T20:23:21.013Z
98,2021-02-10T20:23:21.013Z
111,2021-02-10T20:23:21.013Z
113,2021-02-10T20:23:21.013Z
131,2021-02-10T20:23:21.013Z
140,2021-02-10T20:23:21.013Z
135,2021-02-10T20:23:21.013Z
147,2021-02-10T20:23:21.013Z
160,2021-02-10T20:23:21.013Z
166,2021-02-10T20:23:21.013Z
166,2021-02-10T20:23:21.013Z
170,2021-02-10T20:23:21.013Z
182,2021-02-10T20:23:21.013Z
177,2021-02-10T20:23:21.013Z
192,2021-02-10T20:23:21.013Z
178,2021-02-10T20:23:21.013Z
179,2021-02-10T20:23:21.013Z
182,2021-02-10T20:23:21.013Z
165,2021-02-10T20:23:21.013Z
174,2021-02-10T20:23:21.013Z
157,2021-02-10T20:23:21.013Z
154,2021-02-10T20:23:21.013Z
145,2021-02-10T20:23:21.013Z
149,2021-02-10T20:23:21.013Z
146,2021-02-10T20:23:21.013Z
144,2021-02-10T20:23:21.013Z
136,2021-02-10T20:23:21.013Z
142,2021-02-10T20:23:21.013Z
132,2021-02-10T20:23:21.013Z
127,2021-02-10T20:23:21.013Z
122,2021-02-10T20:23:21.013Z
112,2021-02-10T20:23:21.013Z
109,2021-02-10T20:23:21.013Z
111,2021-02-10T20:23:21.013Z
101,2021-02-10T20:23:21.013Z
97,2021-02-10T20:23:21.013Z
91,2021-02-10T20:23:21.013Z
88,2021-02-10T20:23:21.013Z
84,2021-02-10T20:23:21.013Z
78,2021-02-10T20:23:21.013Z
78,2021-02-10T20:23:21.013Z
74,2021-02-10T20:23:21.013Z
69,2021-02-10T20:23:21.013Z
65,2021-02-10T20:23:21.013Z
61,2021-02-10T20:23:21.013Z
61,2021-02-10T20:23:21.013Z
61,2021-02-10T20:23:21.013Z
60,2021-02-10T20:23:21.013Z
55,2021-02-10T20:23:21.013Z
52,2021-02-10T20:23:21.013Z
51,2021-02-10T20:23:21.013Z
46,2021-02-10T20:23:21.013Z
47,2021-02-10T20:23:21.013Z
46,2021-02-10T20:23:21.013Z
46,2021-02-10T20:23:21.013Z
43,2021-02-10T20:23:21.013Z
41,2021-02-10T20:23:21.013Z
36,2021-02-10T20:23:21.013Z
40,2021-02-10T20:23:21.013Z
36,2021-02-10T20:23:21.013Z
39,2021-02-10T20:23:21.013Z
35,2021-02-10T20:23:21.013Z
35,2021-02-10T20:23:21.013Z
32,2021-02-10T20:23:21.013Z
29,2021-02-10T20:23:21.013Z
28,2021-02-10T20:23:21.013Z
30,2021-02-10T20:23:21.013Z
29,2021-02-10T20:23:21.013Z
29,2021-02-10T20:23:21.013Z
29,2021-02-10T20:23:21.013Z
30,2021-02-10T20:23:21.013Z
31,2021-02-10T20:23:21.013Z
32,2021-02-10T20:23:21.013Z
35,2021-02-10T20:23:21.013Z
35,2021-02-10T20:23:21.013Z
35,2021-02-10T20:23:21.013Z
31,2021-02-10T20:23:21.013Z
36,2021-02-10T20:23:21.013Z
38,2021-02-10T20:23:21.013Z
36,2021-02-10T20:23:21.013Z
40,2021-02-10T20:23:21.013Z
39,2021-02-10T20:23:21.013Z
41,2021-02-10T20:23:21.013Z
45,2021-02-10T20:23:21.013Z
43,2021-02-10T20:23:21.013Z
40,2021-02-10T20:23:21.013Z
45,2021-02-10T20:23:21.013Z
44,2021-02-10T20:23:21.013Z
45,2021-02-10T20:23:21.013Z
40,2021-02-10T20:23:21.013Z
39,2021-02-10T20:23:21.013Z
44,2021-02-10T20:23:21.013Z
56,2021-02-10T20:23:21.013Z
59,2021-02-10T20:23:21.013Z
72,2021-02-10T20:23:21.013Z
83,2021-02-10T20:23:21.013Z
85,2021-02-10T20:23:21.013Z
94,2021-02-10T20:23:21.013Z
90,2021-02-10T20:23:21.013Z
94,2021-02-10T20:23:21.013Z
113,2021-02-10T20:23:21.013Z
126,2021-02-10T20:23:21.013Z
131,2021-02-10T20:23:21.013Z
136,2021-02-10T20:23:21.013Z
151,2021-02-10T20:23:21.013Z
184,2021-02-10T20:23:21.013Z
190,2021-02-10T20:23:21.013Z
209,2021-02-10T20:23:21.013Z
209,2021-02-10T20:23:21.013Z
219,2021-02-10T20:23:21.013Z
235,2021-02-10T20:23:21.013Z
270,2021-02-10T20:23:21.013Z
264,2021-02-10T20:23:21.013Z
256,2021-02-10T20:23:21.013Z
284,2021-02-10T20:23:21.013Z
310,2021-02-10T20:23:21.013Z
328,2021-02-10T20:23:21.013Z
321,2021-02-10T20:23:21.013Z
311,2021-02-10T20:23:21.013Z
316,2021-02-10T20:23:21.013Z
322,2021-02-10T20:23:21.013Z
335,2021-02-10T20:23:21.013Z
318,2021-02-10T20:23:21.013Z
317,2021-02-10T20:23:21.013Z
337,2021-02-10T20:23:21.013Z
349,2021-02-10T20:23:21.013Z
327,2021-02-10T20:23:21.013Z
341,2021-02-10T20:23:21.013Z
354,2021-02-10T20:23:21.013Z
356,2021-02-10T20:23:21.013Z
366,2021-02-10T20:23:21.013Z
387,2021-02-10T20:23:21.013Z
386,2021-02-10T20:23:21.013Z
391,2021-02-10T20:23:21.013Z
372,2021-02-10T20:23:21.013Z
371,2021-02-10T20:23:21.013Z
371,2021-02-10T20:23:21.013Z
368,2021-02-10T20:23:21.013Z
382,2021-02-10T20:23:21.013Z
373,2021-02-10T20:23:21.013Z
391,2021-02-10T20:23:21.013Z
397,2021-02-10T20:23:21.013Z
382,2021-02-10T20:23:21.013Z
393,2021-02-10T20:23:21.013Z
400,2021-02-10T20:23:21.013Z
401,2021-02-10T20:23:21.013Z
405,2021-02-10T20:23:21.013Z
424,2021-02-10T20:23:21.013Z
426,2021-02-10T20:23:21.013Z
417,2021-02-10T20:23:21.013Z
422,2021-02-10T20:23:21.013Z
416,2021-02-10T20:23:21.013Z
438,2021-02-10T20:23:21.013Z
452,2021-02-10T20:23:21.013Z
435,2021-02-10T20:23:21.013Z
416,2021-02-10T20:23:21.013Z
414,2021-02-10T20:23:21.013Z
403,2021-02-10T20:23:21.013Z
415,2021-02-10T20:23:21.013Z
438,2021-02-10T20:23:21.013Z
454,2021-02-10T20:23:21.013Z
456,2021-02-10T20:23:21.013Z
461,2021-02-10T20:23:21.013Z
485,2021-02-10T20:23:21.013Z
491,2021-02-10T20:23:21.013Z
487,2021-02-10T20:23:21.013Z
518,2021-02-10T20:23:21.013Z
518,2021-02-10T20:23:21.013Z
523,2021-02-10T20:23:21.013Z
