section,male,female,lastUpdate,date
0,0,2,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
10,1,2,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
20,20,8,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
30,26,23,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
40,52,35,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
50,94,62,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
60,90,56,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
70,83,65,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
80,44,48,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
90,12,11,2021-02-27T16:24:35.060Z,2021-02-27T16:24:35.060Z
