section,male,female,lastUpdate,date
0,0,0,2020-11-20T07:00:11.973Z,2020-11-20T07:00:11.973Z
10,2,0,2020-11-20T07:00:11.973Z,2020-11-20T07:00:11.973Z
20,0,1,2020-11-20T07:00:11.973Z,2020-11-20T07:00:11.973Z
30,0,2,2020-11-20T07:00:11.973Z,2020-11-20T07:00:11.973Z
40,6,1,2020-11-20T07:00:11.973Z,2020-11-20T07:00:11.973Z
50,14,6,2020-11-20T07:00:11.973Z,2020-11-20T07:00:11.973Z
60,22,8,2020-11-20T07:00:11.973Z,2020-11-20T07:00:11.973Z
70,25,17,2020-11-20T07:00:11.973Z,2020-11-20T07:00:11.973Z
80,6,9,2020-11-20T07:00:11.973Z,2020-11-20T07:00:11.973Z
90,2,2,2020-11-20T07:00:11.973Z,2020-11-20T07:00:11.973Z
