name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שערי צדק,107.2727272727273,93.85749053955078,34,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
הדסה עין כרם,95.28301886792453,110.2564086914063,89,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
ברזילי,92.5,69.0,66,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
בני ציון,90.0,74.82678985595703,9,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
שמיר (אסף הרופא),85.24590163934425,64.08529663085938,22,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
"רמב""ם",84.84848484848484,91.75257873535156,52,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
נהריה,81.9672131147541,73.72061157226562,78,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
שיבא,81.66666666666667,96.51898956298828,22,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
לניאדו,78.57142857142857,81.33704376220703,72,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
הלל יפה,75.0,83.88349151611328,23,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
הסקוטי,75.0,97.16312408447266,1,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
קפלן,64.0,90.79422760009766,22,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
מאיר,63.1578947368421,67.6092529296875,106,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
רבין ק. בילינסון,60.0,88.9820327758789,42,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
פוריה,57.49999999999999,61.69013977050781,27,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
המשפחה הקדושה,54.54545454545454,140.0,23,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
זיו צפת,53.84615384615385,75.21614074707031,11,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
אסותא אשדוד,51.85185185185185,,9,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
סנט ג'וזף,48.64864864864865,,0,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
מעייני הישועה,48.14814814814815,90.41533660888672,15,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
אל מקאסד,47.82608695652174,,0,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
וולפסון,47.05882352941176,66.03221130371094,22,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
הכרמל,46.42857142857143,73.21063232421875,21,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
המרכזי בעמק,43.209876543209866,75.3448257446289,61,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
סורוקה,41.02564102564102,69.50477600097656,32,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
סוראסקי,35.555555555555564,102.988899230957,40,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
השרון ק. גולדה,34.21052631578948,56.01659774780273,6,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
אוגוסטה ויקטוריה,33.33333333333333,,0,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
שניידר,0.0,89.02953338623047,18,2020-09-01T03:44:24.423Z,2020-09-01T03:44:24.423Z
