date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1246,0.00882825040128411,5632.0,-184,0,2020-08-20T20:06:10.983Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1246,0.008025682182985553,7857.0,-181,0,2020-08-20T20:06:10.983Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1246,0.009630818619582664,7012.0,-183,0,2020-08-20T20:06:10.983Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1246,0.01043338683788122,7012.0,-183,0,2020-08-20T20:06:10.983Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1246,0.01284109149277689,5177.0,-182,0,2020-08-20T20:06:10.983Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1246,0.01605136436597111,4861.0,-182,0,2020-08-20T20:06:10.983Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1246,0.02086677367576244,7330.0,-179,0,2020-08-20T20:06:10.983Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1246,0.03130016051364366,6205.0,-188,0,2020-08-20T20:06:10.983Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1246,0.04735152487961477,6021.0,-175,0,2020-08-20T20:06:10.983Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1246,0.06500802568218299,5981.0,-177,0,2020-08-20T20:06:10.983Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1246,0.0826645264847512,5983.0,-176,0,2020-08-20T20:06:10.983Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1246,0.09871589085072231,4121.0,-162,0,2020-08-20T20:06:10.983Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1246,0.130016051364366,3692.0,-172,0,2020-08-20T20:06:10.983Z
