section,male,female,lastUpdate,date
0,,1,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
10,1.0,3,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
20,1.0,2,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
30,11.0,6,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
40,20.0,9,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
50,90.0,48,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
60,242.0,102,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
70,446.0,211,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
80,513.0,417,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
90,231.0,344,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
