section,male,female,lastUpdate,date
0,61843,58414,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
10,92249,83897,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
20,77025,80465,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
30,55886,59993,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
40,46457,51593,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
50,34633,37505,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
60,23654,23187,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
70,11852,11857,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
80,5258,7264,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
90,1397,2928,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
