name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,100.6329116821289,31,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
יוספטל,,44.61538314819336,15,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
שמיר,,73.17620849609375,32,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
וולפסון,,71.3030776977539,15,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
זיו צפת,,81.55619812011719,15,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
הלל יפה,,87.3786392211914,21,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
נהריה,,80.4979248046875,14,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
ברזילי,,78.9735107421875,27,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
פוריה,,63.38028335571289,5,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
סוראסקי,,120.4953002929688,51,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
בני ציון,,94.9191665649414,5,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
רבין ק. בילינסון,,89.10179901123047,40,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
סורוקה,,75.92752075195312,18,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
מאיר,,73.65038299560547,19,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
קפלן,,83.39350128173828,29,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
"רמב""ם",,94.15983581542969,10,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
הכרמל,,86.29856872558594,8,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
השרון ק. גולדה,,63.48547744750977,3,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
הדסה עין כרם,,,53,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
הסקוטי,,30.82706832885742,1,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
סנט וינסנט,,,0,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
המשפחה הקדושה,,,0,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
סנט ג'וזף,,,2,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
שערי צדק,,113.0221099853516,19,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
אל מקאסד,,,0,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
לניאדו,,101.9498596191406,23,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
אוגוסטה ויקטוריה,,,1,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
מעייני הישועה,,97.7848129272461,7,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
אסותא אשדוד,,,7,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
שניידר,,,0,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
המרכזי בעמק,,66.72413635253906,37,2021-02-24T18:03:57.540Z,2021-02-24T18:03:57.540Z
